Unnamed: 0,BRCA1P1
TCGA-D8-A27R-01A,-0.746072049821285
TCGA-D8-A27T-01A,-0.425019088150285
TCGA-D8-A27V-01A,-0.908157164986224
TCGA-D8-A27W-01A,-0.307458011931398
TCGA-D8-A3Z5-01A,0.46292447961397
TCGA-D8-A3Z6-01A,0.865813748170801
TCGA-D8-A4Z1-01A,1.67453679759333
TCGA-D8-A73U-01A,1.03437302355136
TCGA-D8-A73W-01A,1.54383538731382
TCGA-D8-A73X-01A,1.42247910988241
TCGA-E2-A105-01A,1.43601276712876
TCGA-E2-A107-01A,0.265703068942523
TCGA-E2-A108-01A,-0.139515193597418
TCGA-E2-A109-01A,0.440214097468243
TCGA-E2-A10A-01A,0.0396000064296477
TCGA-E2-A10B-01A,-1.22375892853599
TCGA-E2-A10C-01A,0.147629656012327
TCGA-E2-A10E-01A,0.641903512961187
TCGA-E2-A10F-01A,-0.0867938813402712
TCGA-E2-A14Q-01A,-0.585603157554822
TCGA-E2-A14S-01A,0.38589790031643
TCGA-E2-A14T-01A,0.508942218043564
TCGA-E2-A14U-01A,-0.870592978356562
TCGA-E2-A14V-01A,0.307341883283201
TCGA-E2-A14Z-01A,-0.130013714263446
TCGA-E2-A150-01A,0.203979739467279
TCGA-E2-A152-01A,-1.13808050377294
TCGA-E2-A153-01A,-0.625077204559959
TCGA-E2-A153-11A,1.04323999499809
TCGA-E2-A154-01A,0.0370709055378169
TCGA-E2-A155-01A,0.108446508965464
TCGA-E2-A156-01A,0.249456480128042
TCGA-E2-A158-11A,-0.993332782239322
TCGA-E2-A159-01A,-0.539393907600875
TCGA-E2-A15A-01A,-0.403575139293681
TCGA-E2-A15A-06A,0.31830461805046
TCGA-E2-A15C-01A,-0.200679790806173
TCGA-E2-A15D-01A,0.716613668072472
TCGA-E2-A15E-01A,0.0506886873383691
TCGA-E2-A15F-01A,1.12403574377214
TCGA-E2-A15G-01A,1.65576724091024
TCGA-E2-A15H-01A,-0.76582500709192
TCGA-E2-A15I-11A,0.637279056359676
TCGA-E2-A15J-01A,-0.142661943008879
TCGA-E2-A15K-06A,1.45776848771767
TCGA-E2-A15M-01A,0.245978751258945
TCGA-E2-A15M-11A,-1.08593527329136
TCGA-E2-A15P-01A,1.70782449795438
TCGA-E2-A1AZ-01A,1.08833898504502
TCGA-E2-A1B1-01A,0.466975910566556
TCGA-E2-A1B4-01A,-0.972966041936846
TCGA-E2-A1B5-01A,-1.54597904983165
TCGA-E2-A1B6-01A,0.274073474036956
TCGA-E2-A1BD-01A,0.60151325291987
TCGA-E2-A1IE-01A,1.21665602935453
TCGA-E2-A1IF-01A,-1.1224420695278
TCGA-E2-A1IG-01A,0.952516873667048
TCGA-E2-A1IG-11A,0.437065192477098
TCGA-E2-A1IH-01A,-0.0766536332945868
TCGA-E2-A1II-01A,0.173891149784878
TCGA-E2-A1IJ-01A,-0.103330014761328
TCGA-E2-A1IK-01A,-1.54597904983165
TCGA-E2-A1IL-01A,0.465626382162155
TCGA-E2-A1IN-01A,0.135725962398863
TCGA-E2-A1IO-01A,0.106087830504542
TCGA-E2-A1IU-01A,-0.369817320830335
TCGA-E2-A1L6-01A,0.56974271350937
TCGA-E2-A1L7-01A,-0.616761633265455
TCGA-E2-A1L7-11A,0.918954080112919
TCGA-E2-A1L9-01A,-0.391412952921522
TCGA-E2-A1LE-01A,-1.12552870319604
TCGA-E2-A1LH-11A,0.0385044712435846
TCGA-E2-A1LI-01A,0.544318536072794
TCGA-E2-A1LS-11A,-1.23778965290378
TCGA-E2-A3DX-01A,-0.43028318726191
TCGA-E9-A1N3-01A,0.959525149988602
